,entryflow,exitflow,transferflow,weekday,daytype,timeid,hour,dayid
4107,1015,1670,727,5,0,20,10,56
4108,1972,1487,746,5,0,21,10,56
4109,1261,1617,686,5,0,22,11,56
4110,1724,1762,652,5,0,23,11,56
4111,1309,1807,558,5,0,24,11,56
4112,1372,1796,637,5,0,25,11,56
4113,2196,1620,599,5,0,26,12,56
4114,1314,1476,621,5,0,27,12,56
4115,952,1570,791,5,0,28,12,56
4116,1152,1455,790,5,0,29,12,56
4117,1019,1894,730,5,0,30,13,56
4118,1976,2098,767,5,0,31,13,56
4119,1384,1838,853,5,0,32,13,56
4120,1672,1880,740,5,0,33,13,56
4121,2054,1877,827,5,0,34,14,56
4122,2211,1774,783,5,0,35,14,56
4123,1902,1796,741,5,0,36,14,56
4124,1543,2056,761,5,0,37,14,56
4125,2804,2130,654,5,0,38,15,56
4126,3338,2080,766,5,0,39,15,56
4127,1872,2191,823,5,0,40,15,56
4128,2041,2320,933,5,0,41,15,56
4129,2584,2050,958,5,0,42,16,56
4130,2920,1980,915,5,0,43,16,56
4131,1878,2118,975,5,0,44,16,56
4132,1878,2272,1055,5,0,45,16,56
4133,1696,1973,1261,5,0,46,17,56
4134,2837,2251,1142,5,0,47,17,56
4135,2285,2293,1546,5,0,48,17,56
4136,3570,2374,1972,5,0,49,17,56
4137,3021,2387,2156,5,0,50,18,56
4138,2145,2528,2475,5,0,51,18,56
4139,1794,2381,2759,5,0,52,18,56
4140,2597,2424,2710,5,0,53,18,56
4141,2156,2383,2340,5,0,54,19,56
4142,3123,2068,2195,5,0,55,19,56
4143,3130,1925,1460,5,0,56,19,56
4144,2938,1470,1451,5,0,57,19,56
4145,2657,1097,1227,5,0,58,20,56
4146,1147,961,1159,5,0,59,20,56
4147,2220,931,965,5,0,60,20,56
4148,2806,671,942,5,0,61,20,56
4149,2230,679,962,5,0,62,21,56
4150,3178,594,861,5,0,63,21,56
4151,3316,416,1109,5,0,64,21,56
4152,1405,420,1022,5,0,65,21,56
4153,2248,313,803,5,0,66,22,56
4154,2284,301,651,5,0,67,22,56
4155,1723,285,948,5,0,68,22,56
4156,582,153,663,5,0,69,22,56
4157,766,129,475,5,0,70,23,56
4158,538,86,250,5,0,71,23,56
4159,162,82,73,5,0,72,23,56
4160,68,20,32,5,0,73,23,56
4161,6,0,0,6,0,1,5,57
4162,6,1,0,6,0,2,6,57
4163,12,2,5,6,0,3,6,57
4164,20,80,80,6,0,4,6,57
4165,45,686,193,6,0,5,6,57
4166,36,1002,236,6,0,6,7,57
4167,95,1609,295,6,0,7,7,57
4168,128,1671,503,6,0,8,7,57
4169,132,1640,712,6,0,9,7,57
4170,560,1535,977,6,0,10,8,57
4171,782,1766,1226,6,0,11,8,57
4172,534,1981,1370,6,0,12,8,57
4173,362,2447,1513,6,0,13,8,57
4174,478,2313,1236,6,0,14,9,57
4175,968,2284,1053,6,0,15,9,57
4176,681,2192,988,6,0,16,9,57
4177,1948,1927,978,6,0,17,9,57
4178,678,2089,850,6,0,18,10,57
4179,950,2021,1013,6,0,19,10,57
4180,1303,2149,885,6,0,20,10,57
4181,2443,1961,879,6,0,21,10,57
4182,1457,1888,968,6,0,22,11,57
4183,2017,1927,926,6,0,23,11,57
4184,1860,1759,904,6,0,24,11,57
4185,1908,1705,836,6,0,25,11,57
4186,2259,1585,829,6,0,26,12,57
4187,1047,1575,871,6,0,27,12,57
4188,1428,1359,727,6,0,28,12,57
4189,1115,1501,770,6,0,29,12,57
4190,887,1679,947,6,0,30,13,57
4191,1747,1593,911,6,0,31,13,57
4192,1582,1738,906,6,0,32,13,57
4193,1561,1700,1158,6,0,33,13,57
4194,1627,1532,1067,6,0,34,14,57
4195,1758,1809,1017,6,0,35,14,57
4196,1325,1598,1130,6,0,36,14,57
4197,992,1635,1032,6,0,37,14,57
4198,2070,1915,938,6,0,38,15,57
4199,2783,1851,1085,6,0,39,15,57
4200,1674,1780,838,6,0,40,15,57
4201,1708,1941,861,6,0,41,15,57
4202,2180,1580,1053,6,0,42,16,57
4203,2185,1590,958,6,0,43,16,57
4204,1241,1738,819,6,0,44,16,57
4205,1633,1485,1165,6,0,45,16,57
4206,1309,1463,1089,6,0,46,17,57
4207,1963,1495,1024,6,0,47,17,57
4208,1664,1510,1203,6,0,48,17,57
4209,2643,1283,1413,6,0,49,17,57
4210,2164,1109,1397,6,0,50,18,57
4211,1727,1069,1512,6,0,51,18,57
4212,970,1159,1924,6,0,52,18,57
4213,1768,1269,1616,6,0,53,18,57
4214,1193,1214,1501,6,0,54,19,57
4215,1981,1112,1093,6,0,55,19,57
4216,1329,904,1155,6,0,56,19,57
4217,1915,731,977,6,0,57,19,57
4218,1200,576,1002,6,0,58,20,57
4219,567,510,832,6,0,59,20,57
4220,1195,482,972,6,0,60,20,57
4221,1509,417,797,6,0,61,20,57
4222,1395,466,916,6,0,62,21,57
4223,1459,424,827,6,0,63,21,57
4224,1070,321,946,6,0,64,21,57
4225,667,283,700,6,0,65,21,57
4226,1412,243,709,6,0,66,22,57
4227,1078,213,676,6,0,67,22,57
4228,701,182,658,6,0,68,22,57
4229,301,137,520,6,0,69,22,57
4230,467,98,528,6,0,70,23,57
4231,269,79,224,6,0,71,23,57
4232,100,97,72,6,0,72,23,57
4233,54,40,9,6,0,73,23,57
4234,4,0,0,7,1,1,5,58
4235,8,0,1,7,1,2,6,58
4236,20,0,7,7,1,3,6,58
4237,15,66,71,7,1,4,6,58
4238,28,506,146,7,1,5,6,58
4239,36,777,172,7,1,6,7,58
4240,89,1050,225,7,1,7,7,58
4241,94,1173,389,7,1,8,7,58
4242,111,1232,520,7,1,9,7,58
4243,524,1164,612,7,1,10,8,58
4244,564,1400,901,7,1,11,8,58
4245,466,1646,1017,7,1,12,8,58
4246,285,1803,1085,7,1,13,8,58
4247,506,1870,955,7,1,14,9,58
4248,738,1761,872,7,1,15,9,58
4249,550,1844,820,7,1,16,9,58
4250,1158,1703,812,7,1,17,9,58
4251,722,1565,690,7,1,18,10,58
4252,679,1504,788,7,1,19,10,58
4253,1028,1600,747,7,1,20,10,58
4254,1922,1546,752,7,1,21,10,58
4255,968,1747,807,7,1,22,11,58
4256,1570,1865,788,7,1,23,11,58
4257,1911,1789,947,7,1,24,11,58
4258,1512,1937,766,7,1,25,11,58
4259,1872,1694,805,7,1,26,12,58
4260,1235,1600,783,7,1,27,12,58
4261,948,1507,717,7,1,28,12,58
4262,997,1688,780,7,1,29,12,58
4263,740,1773,917,7,1,30,13,58
4264,1490,1873,836,7,1,31,13,58
4265,1607,2081,777,7,1,32,13,58
4266,1871,2066,962,7,1,33,13,58
4267,2286,2059,950,7,1,34,14,58
4268,1589,2197,899,7,1,35,14,58
4269,1809,2147,1109,7,1,36,14,58
4270,1386,2233,1048,7,1,37,14,58
4271,2412,2641,914,7,1,38,15,58
4272,3672,2765,1075,7,1,39,15,58
4273,2188,2723,1014,7,1,40,15,58
4274,2152,2961,985,7,1,41,15,58
4275,2608,2278,1237,7,1,42,16,58
4276,3513,2043,1141,7,1,43,16,58
4277,2149,2299,1021,7,1,44,16,58
4278,2227,2107,1253,7,1,45,16,58
4279,1657,2071,1189,7,1,46,17,58
4280,2701,2005,1122,7,1,47,17,58
4281,1999,2162,1246,7,1,48,17,58
4282,3049,1702,1284,7,1,49,17,58
4283,3548,1679,1331,7,1,50,18,58
4284,3132,1547,1198,7,1,51,18,58
4285,1414,1561,1384,7,1,52,18,58
4286,1620,1682,1181,7,1,53,18,58
4287,2016,1614,1271,7,1,54,19,58
4288,2201,1648,1042,7,1,55,19,58
4289,3693,1394,1043,7,1,56,19,58
4290,2420,1226,989,7,1,57,19,58
4291,2681,1090,960,7,1,58,20,58
4292,1144,799,849,7,1,59,20,58
4293,2312,689,957,7,1,60,20,58
4294,3164,465,684,7,1,61,20,58
4295,2793,597,847,7,1,62,21,58
4296,2393,534,665,7,1,63,21,58
4297,2564,410,779,7,1,64,21,58
4298,1380,313,516,7,1,65,21,58
4299,3387,259,619,7,1,66,22,58
4300,3159,258,620,7,1,67,22,58
4301,1673,195,585,7,1,68,22,58
4302,493,147,406,7,1,69,22,58
4303,788,82,365,7,1,70,23,58
4304,405,66,140,7,1,71,23,58
4305,185,50,48,7,1,72,23,58
4306,93,27,15,7,1,73,23,58
4307,3,0,0,1,1,1,5,59
4308,6,2,0,1,1,2,6,59
4309,18,3,8,1,1,3,6,59
4310,30,76,144,1,1,4,6,59
4311,36,614,234,1,1,5,6,59
4312,64,885,306,1,1,6,7,59
4313,112,1529,623,1,1,7,7,59
4314,171,1874,1186,1,1,8,7,59
4315,739,2219,1676,1,1,9,7,59
4316,924,2050,2241,1,1,10,8,59
4317,1248,1880,2538,1,1,11,8,59
4318,702,1622,2799,1,1,12,8,59
4319,890,1951,2613,1,1,13,8,59
4320,898,2123,1870,1,1,14,9,59
4321,742,1990,1554,1,1,15,9,59
4322,1111,2119,1534,1,1,16,9,59
4323,1543,2216,1071,1,1,17,9,59
4324,1335,2385,885,1,1,18,10,59
4325,1690,1918,815,1,1,19,10,59
4326,1223,1848,771,1,1,20,10,59
4327,1213,1632,768,1,1,21,10,59
4328,1421,1807,607,1,1,22,11,59
4329,1567,1964,556,1,1,23,11,59
4330,2041,2048,620,1,1,24,11,59
4331,1332,1763,572,1,1,25,11,59
4332,1839,1589,574,1,1,26,12,59
4333,772,1412,598,1,1,27,12,59
4334,696,1567,619,1,1,28,12,59
4335,1033,1947,678,1,1,29,12,59
4336,787,1841,664,1,1,30,13,59
4337,1998,2226,661,1,1,31,13,59
4338,2042,1961,696,1,1,32,13,59
4339,2260,1735,688,1,1,33,13,59
4340,1910,1656,776,1,1,34,14,59
4341,1224,1658,748,1,1,35,14,59
4342,1235,1721,727,1,1,36,14,59
4343,1318,1701,715,1,1,37,14,59
4344,1781,1783,599,1,1,38,15,59
4345,1665,1688,715,1,1,39,15,59
4346,2053,1715,739,1,1,40,15,59
4347,1404,1732,863,1,1,41,15,59
4348,2089,1501,754,1,1,42,16,59
4349,1574,1336,672,1,1,43,16,59
4350,1619,1411,870,1,1,44,16,59
4351,1915,1342,868,1,1,45,16,59
4352,792,1315,1040,1,1,46,17,59
4353,1661,1571,853,1,1,47,17,59
4354,1817,1553,1267,1,1,48,17,59
4355,2626,1577,1762,1,1,49,17,59
4356,2287,1535,1872,1,1,50,18,59
4357,1826,1478,2170,1,1,51,18,59
4358,877,1522,2611,1,1,52,18,59
4359,1933,1410,2285,1,1,53,18,59
4360,1794,1153,2078,1,1,54,19,59
4361,1568,1185,1734,1,1,55,19,59
4362,1682,1003,1206,1,1,56,19,59
4363,2219,942,1136,1,1,57,19,59
4364,1175,714,1071,1,1,58,20,59
4365,1109,551,995,1,1,59,20,59
4366,1204,572,868,1,1,60,20,59
4367,1954,621,816,1,1,61,20,59
4368,1629,514,819,1,1,62,21,59
4369,1451,505,712,1,1,63,21,59
4370,745,347,894,1,1,64,21,59
4371,1267,323,767,1,1,65,21,59
4372,1242,259,677,1,1,66,22,59
4373,1203,234,486,1,1,67,22,59
4374,763,183,647,1,1,68,22,59
4375,440,126,466,1,1,69,22,59
4376,247,105,340,1,1,70,23,59
4377,413,70,161,1,1,71,23,59
4378,127,49,44,1,1,72,23,59
4379,50,31,20,1,1,73,23,59
4380,4,0,0,2,0,1,5,60
4381,16,1,0,2,0,2,6,60
4382,13,1,7,2,0,3,6,60
4383,11,56,103,2,0,4,6,60
4384,22,555,223,2,0,5,6,60
4385,50,674,254,2,0,6,7,60
4386,74,1174,526,2,0,7,7,60
4387,202,1353,1096,2,0,8,7,60
4388,343,1662,1535,2,0,9,7,60
4389,690,1763,2037,2,0,10,8,60
4390,673,1894,2414,2,0,11,8,60
4391,461,1811,2893,2,0,12,8,60
4392,550,1904,2773,2,0,13,8,60
4393,900,2250,2056,2,0,14,9,60
4394,855,2068,1525,2,0,15,9,60
4395,990,2003,1466,2,0,16,9,60
4396,1184,2090,1072,2,0,17,9,60
4397,1054,1915,845,2,0,18,10,60
4398,1687,1917,784,2,0,19,10,60
4399,1089,1760,827,2,0,20,10,60
4400,1130,1552,811,2,0,21,10,60
4401,1243,1727,698,2,0,22,11,60
4402,1687,2100,693,2,0,23,11,60
4403,2076,2080,636,2,0,24,11,60
4404,1580,1785,665,2,0,25,11,60
4405,1620,1542,695,2,0,26,12,60
4406,830,1460,735,2,0,27,12,60
4407,1183,1572,835,2,0,28,12,60
4408,990,1975,778,2,0,29,12,60
4409,794,2056,814,2,0,30,13,60
4410,2106,2173,817,2,0,31,13,60
4411,2448,2159,847,2,0,32,13,60
4412,2462,1887,845,2,0,33,13,60
4413,2329,1876,981,2,0,34,14,60
4414,1837,1998,903,2,0,35,14,60
4415,1605,2061,863,2,0,36,14,60
4416,1522,2153,1054,2,0,37,14,60
4417,2594,2255,874,2,0,38,15,60
4418,2605,2191,938,2,0,39,15,60
4419,2303,1872,926,2,0,40,15,60
4420,2182,2242,1064,2,0,41,15,60
4421,3214,2079,1028,2,0,42,16,60
4422,2023,1701,1286,2,0,43,16,60
4423,2546,1851,1153,2,0,44,16,60
4424,2519,1866,1464,2,0,45,16,60
4425,1012,2063,1653,2,0,46,17,60
4426,2324,2065,1598,2,0,47,17,60
4427,2265,2524,1573,2,0,48,17,60
4428,2957,1965,2160,2,0,49,17,60
4429,2924,2028,2230,2,0,50,18,60
4430,2294,2144,2677,2,0,51,18,60
4431,1506,2165,2924,2,0,52,18,60
4432,3111,1878,3004,2,0,53,18,60
4433,2670,1967,2519,2,0,54,19,60
4434,2370,1662,2193,2,0,55,19,60
4435,2735,1827,1617,2,0,56,19,60
4436,3134,1424,1256,2,0,57,19,60
4437,2425,1021,1191,2,0,58,20,60
4438,1979,1020,959,2,0,59,20,60
4439,2017,993,1069,2,0,60,20,60
4440,2818,883,1064,2,0,61,20,60
4441,2901,824,1009,2,0,62,21,60
4442,2365,625,878,2,0,63,21,60
4443,1785,610,1108,2,0,64,21,60
4444,1912,450,960,2,0,65,21,60
4445,2054,387,1008,2,0,66,22,60
4446,2082,357,775,2,0,67,22,60
4447,1013,255,791,2,0,68,22,60
4448,607,230,929,2,0,69,22,60
4449,379,184,663,2,0,70,23,60
4450,796,185,498,2,0,71,23,60
4451,326,140,266,2,0,72,23,60
4452,223,89,201,2,0,73,23,60
